1,0,0,1,0,0.0000000,0.02
1,0,0,1,1,0.0000000,0.02
1,0,0,1,2,0.0000000,0.02
1,1,0,1,0,0.0000000,0.02
1,1,0,1,1,0.0000000,0.02
1,1,0,1,2,0.0000000,0.02
1,6,466,589,0,0.0000000,0.02
1,6,466,589,1,0.0000000,0.02
1,6,466,589,2,0.0000000,0.02
1,4,0,-1,0,0.0000000,0.02
1,4,0,-1,1,0.0000000,0.02
1,4,0,-1,2,0.0000000,0.02
