ID,FASE,NPTS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
877,A,24,1.242905,1.0168139999999999,0.9229229999999999,0.885733,0.875919,0.9606709999999999,1.4063290000000002,1.979928,2.847243,2.904816,3.1872990000000003,3.299007,2.944833,2.947877,3.075036,3.021476,3.068561,3.4090550000000004,4.000506,4.019245,3.4285360000000003,2.809338,2.349113,1.698822
877,B,24,0.9810139999999999,0.815873,0.747937,0.717063,0.711233,0.786829,1.164198,1.6458560000000002,2.551361,2.569989,2.8802,2.9581630000000003,2.581495,2.619977,2.7114380000000002,2.635206,2.671056,2.936722,3.230629,3.245874,2.741743,2.1602959999999998,1.7573889999999999,1.296099
877,C,24,0.928364,0.783274,0.715438,0.6866439999999999,0.682405,0.740329,1.083983,1.572864,2.491763,2.577034,2.84667,2.943621,2.535968,2.6056049999999997,2.736319,2.645206,2.623183,2.82198,3.041115,3.0086180000000002,2.511045,2.0505430000000002,1.6783669999999997,1.2509139999999999
876,A,24,2.753543,2.152872,1.912636,1.821347,1.800466,2.048309,3.0682169999999998,3.399915,3.155484,3.287282,3.567518,3.630304,3.700853,3.523884,3.490212,3.7491120000000002,4.087530999999999,5.371245,8.558231,9.119017,8.112055999999999,6.718381,5.7046339999999995,3.9872989999999997
876,B,24,3.535738,2.770959,2.46676,2.3503990000000003,2.322038,2.643889,3.975597,4.402898,4.157324,4.295328,4.668088,4.795667,4.844328,4.578722,4.544642,4.880148,5.305567,6.938761,11.062432000000001,11.775625999999999,10.479413000000001,8.728278999999999,7.364028,5.150099
876,C,24,2.017416,1.587831,1.418885,1.348945,1.339914,1.529303,2.2735950000000003,2.5404240000000002,2.353704,2.44481,2.647046,2.7435810000000003,2.7684740000000003,2.628149,2.6240259999999997,2.813479,3.076209,4.036316,6.494366,6.890525,6.079505999999999,5.050722,4.243112,2.9538900000000003
859,A,24,3.609883,3.234008,3.078569,2.9951369999999997,2.960373,3.119964,3.8123139999999998,4.2139050000000005,5.033375,5.252781,5.685028,5.745472,5.338399,5.291811,5.431793,5.579682,5.862407,6.725553999999999,8.538194,8.601275999999999,7.552261,6.380548,5.563857,4.499518
859,B,24,4.59391,4.003429,3.740932,3.619093,3.577893,3.801057,4.811125,5.221929,6.079882,6.468369999999999,6.985816000000001,7.165414999999999,6.758467,6.670814999999999,6.807377000000001,6.937882000000001,7.243403,8.376464,11.127172,11.40754,10.033557,8.605769,7.417957,5.884072
859,C,24,4.245417,3.732497,3.5040690000000003,3.39311,3.359637,3.5498589999999997,4.418426,4.8249830000000005,5.662312,6.050212,6.500971,6.688405,6.283817,6.220427,6.385543,6.483271,6.758419,7.745518,10.175875999999999,10.366688,9.06272,7.8008,6.743089,5.398842
775,A,24,0.342808,0.344565,0.343497,0.332493,0.34017600000000003,0.34315300000000004,0.44741099999999995,1.114878,2.48731,2.515577,2.8007310000000003,2.922448,2.3467580000000003,2.493759,2.697563,2.470139,2.390453,2.262867,1.5003799999999998,1.242022,0.814501,0.539085,0.374996,0.341012
775,B,24,0.342808,0.344565,0.343497,0.332493,0.34017600000000003,0.34315300000000004,0.44741099999999995,1.114878,2.48731,2.515577,2.8007310000000003,2.922448,2.3467580000000003,2.493759,2.697563,2.470139,2.390453,2.262867,1.5003799999999998,1.242022,0.814501,0.539085,0.374996,0.341012
775,C,24,0.342808,0.344565,0.343497,0.332493,0.34017600000000003,0.34315300000000004,0.44741099999999995,1.114878,2.48731,2.515577,2.8007310000000003,2.922448,2.3467580000000003,2.493759,2.697563,2.470139,2.390453,2.262867,1.5003799999999998,1.242022,0.814501,0.539085,0.374996,0.341012
875,A,24,3.8018160000000005,3.0034650000000003,2.644979,2.517413,2.470976,2.794168,4.240881,4.507415,4.480511,4.785839,5.272001,5.347876,5.249203,5.104702,5.036936,5.359941,5.61759,7.208425,11.190044,11.979992,10.806223,9.165057000000001,7.720583,5.506448000000001
875,B,24,4.04379,3.1795869999999997,2.800376,2.669339,2.6127569999999998,2.9618740000000003,4.513351999999999,4.813337000000001,4.813301999999999,5.048652,5.577415,5.66167,5.595801,5.36759,5.270931,5.629379,5.93922,7.631703999999999,11.845725,12.693631,11.500219,9.738013,8.205687,5.837461
875,C,24,2.290335,1.8059990000000001,1.5940239999999999,1.512267,1.4967489999999999,1.7272830000000001,2.539266,2.7213220000000002,2.565166,2.69125,3.001239,3.055175,3.083714,2.99092,2.910083,3.1152740000000003,3.382625,4.454555,7.059391000000001,7.5327020000000005,6.717147,5.559618,4.64979,3.2587770000000003
861,A,24,5.2375050000000005,4.142859,3.668256,3.491257,3.435834,3.904715,5.934315,6.3289290000000005,6.2752349999999995,6.602261,7.291394,7.451739999999999,7.306595,7.043462,6.949356,7.410342,7.842564,10.121888,15.839014,16.946102,15.211506,12.826008999999999,10.723367999999999,7.61905
861,B,24,5.601744,4.4158919999999995,3.901412,3.7168730000000005,3.6493089999999997,4.147332,6.3297300000000005,6.71862,6.679255,7.004005,7.756439,7.8693550000000005,7.754113,7.465307000000001,7.3276699999999995,7.826281,8.286717,10.714414999999999,16.695061,17.904207,16.139698000000003,13.574015,11.389042,8.102377
861,C,24,3.4912339999999995,2.761327,2.456442,2.337813,2.304598,2.635553,4.020467,4.277712,4.237104,4.378995,4.870967,4.9898169999999995,4.895881,4.682131,4.597044,4.916519,5.262723,6.8487279999999995,10.77304,11.544519000000001,10.336742999999998,8.634057,7.167969,5.0791889999999995
1040,A,24,2.881909,2.253431,1.9738259999999999,1.8769360000000002,1.852868,2.036022,3.0189,3.385819,3.514012,3.865889,4.0504489999999995,4.3700589999999995,4.342308999999999,4.125791,4.2203,4.280641,4.420666000000001,5.328790000000001,8.233569000000001,8.727813000000001,7.69613,6.8075600000000005,5.769602,4.1746989999999995
1040,B,24,3.7116830000000003,3.061181,2.765132,2.64857,2.6264060000000002,2.812626,3.7136839999999998,4.042898,4.338228,4.838362,5.15212,5.371503,5.204463,5.112643,5.172439,5.302837,5.446648000000001,6.502391,9.424372,9.823216,8.760015,7.694897,6.712692999999999,5.065912
