1,0,0,1,1,2000.0000000,0.02
1,0,0,1,2,1900.0000000,0.02
1,0,0,1,3,2000.0000000,0.02
1,1,0,1,1,800.0000,0.02
1,1,0,1,2,700.0000,0.02
1,1,0,1,3,800.0000,0.02
1,4,0,-1,1,19.918584287,0.02
1,4,0,-1,2,19.918584287,0.02
1,4,0,-1,3,19.918584287,0.02
