26;27;7;49.400;0.0002049;0.0007168;0.0000486;0.0004820;0.0000486;0.0004820;0.0002049;0.0007168;0.0000486;0.0004820;0.0002049;0.0007168;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
27;28;7;88.190;0.0001229;0.0004302;0.0000291;0.0002892;0.0000291;0.0002892;0.0001229;0.0004302;0.0000291;0.0002892;0.0001229;0.0004302;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
28;29;7;1.000;0.0106033;0.0371100;0.0025133;0.0249500;0.0025133;0.0249500;0.0106033;0.0371100;0.0025133;0.0249500;0.0106033;0.0371100;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
29;30;7;85.280;0.0001225;0.0004284;0.0000290;0.0002880;0.0000290;0.0002880;0.0001225;0.0004284;0.0000290;0.0002880;0.0001225;0.0004284;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
30;31;7;1.000;0.0103500;0.0362000;0.0024500;0.0243400;0.0024500;0.0243400;0.0103500;0.0362000;0.0024500;0.0243400;0.0103500;0.0362000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
31;32;7;1.000;0.0088067;0.0308033;0.0020867;0.0207133;0.0020867;0.0207133;0.0088067;0.0308033;0.0020867;0.0207133;0.0088067;0.0308033;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
32;33;7;1.000;0.0088067;0.0308033;0.0020867;0.0207133;0.0020867;0.0207133;0.0088067;0.0308033;0.0020867;0.0207133;0.0088067;0.0308033;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
33;34;7;1.000;0.0103300;0.0361467;0.0024500;0.0243067;0.0024500;0.0243067;0.0103300;0.0361467;0.0024500;0.0243067;0.0103300;0.0361467;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
34;35;7;1.000;0.0106800;0.0373567;0.0025300;0.0251167;0.0025300;0.0251167;0.0106800;0.0373567;0.0025300;0.0251167;0.0106800;0.0373567;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
35;36;7;1.000;0.0097100;0.0339600;0.0023000;0.0228300;0.0023000;0.0228300;0.0097100;0.0339600;0.0023000;0.0228300;0.0097100;0.0339600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
36;37;7;1.000;0.0102600;0.0358933;0.0024300;0.0241333;0.0024300;0.0241333;0.0102600;0.0358933;0.0024300;0.0241333;0.0102600;0.0358933;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
37;38;7;1.000;0.0094333;0.0329967;0.0022333;0.0221867;0.0022333;0.0221867;0.0094333;0.0329967;0.0022333;0.0221867;0.0094333;0.0329967;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
38;39;7;1.000;0.0109567;0.0383267;0.0025967;0.0257667;0.0025967;0.0257667;0.0109567;0.0383267;0.0025967;0.0257667;0.0109567;0.0383267;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
