1479	416
1751	417
8274	418
43935	419
193097	420
231041	421
229195	422
231040	423
227789	424
182509	425
225302	426
3185	427
183188	428
224142	429
224381	430
224131	431
17566	432
186485	433
227787	434
225300	435
227474	436
29085	437
189273	438
225018	439
230695	440
227464	441
232441	442
40180	443
31810	444
33225	445
41201	446
18784	447
186799	448
13493	449
8824	450
18035	451
19509	452
186936	453
228984	454
27976	455
189004	456
229293	457
184464	458
225882	459
18783	460
40887	461
11476	462
2687	463
33274	464
14568	465
185800	466
228592	467
34723	468
9639	469
184669	470
225013	471
186253	472
186254	473
46229	474
193695	475
191066	476
183206	477
223694	478
223389	479
38589	480
16918	481
43352	482
192958	483
9729	484
43353	485
18752	486
5894	487
42503	488
192750	489
46244	490
20449	491
11604	492
29304	493
2281	494
16922	495
1645	496
31796	497
46245	498
11607	499
16923	500
16924	501
20451	502
15178	503
11608	504
41444	505
192436	506
192437	507
29111	508
4047	509
45111	510
41445	511
192438	512
192439	513
7779	514
46246	515
16925	516
454	517
44216	518
5899	519
5901	520
35828	521
5902	522
25969	523
31871	524
18818	525
41446	526
42504	527
16928	528
14916	529
22367	530
25872	531
45775	532
13142	533
30490	534
14917	535
38592	536
43355	537
9789	538
40088	539
27713	540
5903	541
41447	542
34537	543
455	544
44219	545
40089	546
37294	547
42424	548
28981	549
7780	550
35723	551
24290	552
38593	553
30491	554
5904	555
33107	556
11630	557
44220	558
16929	559
38594	560
46247	561
11609	562
43357	563
192960	564
44221	565
13303	566
42505	567
16930	568
33288	569
43358	570
15134	571
45776	572
20452	573
31873	574
45777	575
20453	576
44223	577
193185	578
193186	579
37295	580
11610	581
35829	582
37296	583
22368	584
38595	585
30492	586
39328	587
27464	588
20454	589
11669	590
34539	591
190691	592
46209	593
35742	594
29296	595
33009	596
21347	597
38486	598
38487	599
14996	600
11516	601
41339	602
14997	603
311	604
33173	605
31803	606
20365	607
39972	608
41340	609
312	610
18664	611
2202	612
33530	613
24143	614
41343	615
313	616
3963	617
42429	618
18665	619
9632	620
3394	621
37194	622
4020	623
183391	624
12575	625
41344	626
27624	627
30414	628
46211	629
193691	630
20368	631
20000	632
5359	633
14819	634
6128	635
35813	636
20866	637
338	638
29030	639
35759	640
22285	641
46214	642
24144	643
33174	644
23390	645
43316	646
15000	647
39976	648
3965	649
45066	650
46215	651
35760	652
44184	653
34479	654
46216	655
8390	656
40135	657
27625	658
22288	659
20371	660
18669	661
43317	662
18670	663
367	664
30418	665
3967	666
2206	667
30419	668
41345	669
2204	670
2205	671
10293	672
9634	673
340	674
38492	675
30421	676
30420	677
39980	678
10294	679
39842	680
21886	681
2694	682
14638	683
33313	684
21885	685
28709	686
24779	687
20338	688
31330	689
7417	690
39497	691
36993	692
24766	693
5815	694
22330	695
20372	696
38494	697
23092	698
31806	699
13035	700
17966	701
30336	702
45068	703
3103	704
36787	705
21345	706
28970	707
27545	708
24765	709
2132	710
18180	711
42397	712
46196	713
24056	714
42104	715
13338	716
41286	717
38439	718
16508	719
44171	720
45046	721
16776	722
24057	723
44172	724
41287	725
25181	726
16020	727
9918	728
16021	729
37556	730
37557	731
4164	732
28661	733
23417	734
45558	735
16106	736
29988	737
30454	738
9006	739
26227	740
25426	741
188383	742
45614	743
3440	744
43818	745
21760	746
39632	747
2057	748
43100	749
9169	750
21759	751
5302	752
42414	753
3373	754
35422	755
40969	756
18234	757
7555	758
298	759
35712	760
20301	761
299	762
41289	763
38479	764
36788	765
39849	766
33121	767
19429	768
34687	769
335	770
20862	771
7905	772
25945	773
16459	774
43302	775
11449	776
185061	777
11508	778
31750	779
27548	780
188884	781
190339	782
300	783
182494	784
232984	785
187146	786
186311	787
193401	788
188902	789
188903	790
184080	791
14995	792
16651	793
7632	794
13157	795
24879	796
27621	797
2141	798
33170	799
39027	800
33169	801
41335	802
42426	803
192730	804
191717	805
191718	806
192440	807
192441	808
18109	809
40030	810
29109	811
6037	812
45108	813
193414	814
30450	815
189603	816
29303	817
4046	818
31868	819
30486	820
44217	821
34535	822
5895	823
183816	824
13245	825
40024	826
192064	827
22293	828
45772	829
11605	830
11525	831
7704	832
45075	833
18753	834
45109	835
16919	836
18754	837
37292	838
44218	839
25967	840
20450	841
31869	842
452	843
11606	844
38590	845
31807	846
2212	847
37200	848
38529	849
39983	850
13230	851
27632	852
45073	853
41386	854
35766	855
15008	856
29037	857
36630	858
24288	859
6103	860
34777	861
29149	862
1833	863
12012	864
17482	865
33633	866
22419	867
41217	868
12013	869
28035	870
12587	871
453	872
43354	873
5896	874
16920	875
40087	876
18756	877
5897	878
15082	879
31870	880
21513	881
13887	882
60248	883
60904	884
60249	885
61079	886
63475	887
57700	888
196215	889
63449	890
59659	891
62922	892
63323	893
59502	894
61650	895
59503	896
62519	897
59504	898
59723	899
60743	900
59507	901
59725	902
61880	903
58622	904
62758	905
62759	906
58623	907
58624	908
61082	909
62760	910
60250	911
59508	912
59509	913
62761	914
62038	915
59510	916
60086	917
63476	918
59511	919
61489	920
62520	921
62522	922
59874	923
59543	924
60251	925
59545	926
59726	927
60905	928
59546	929
61251	930
61083	931
59547	932
62197	933
60744	934
58894	935
196483	936
62198	937
62923	938
62918	939
197394	940
63322	941
60245	942
58895	943
196484	944
60246	945
58896	946
196485	947
62358	948
57858	949
196249	950
59082	951
196523	952
60247	953
63474	954
62919	955
61487	956
60903	957
59135	958
59559	959
62518	960
59560	961
62036	962
59642	963
62037	964
57443	965
62560	966
57444	967
62730	968
60522	969
64051	970
62912	971
61643	972
59643	973
62525	974
62355	975
59871	976
60566	977
62913	978
62914	979
60014	980
62113	981
59648	982
60415	983
59872	984
57815	985
57396	986
62303	987
64714	988
61878	989
62176	990
57814	991
60184	992
60902	993
60242	994
61250	995
59644	996
62058	997
59645	998
60243	999
59646	1000
59664	1001
60891	1002
61843	1003
197156	1004
61644	1005
62444	1006
62757	1007
60183	1008
60736	1009
59647	1010
196679	1011
235884	1012
58700	1013
63098	1014
197443	1015
236320	1016
62920	1017
59500	1018
196631	1019
236596	1020
197631	1021
196800	1022
197449	1023
63325	1024
59548	1025
59549	1026
59550	1027
61652	1028
61252	1029
58094	1030
196297	1031
236269	1032
58095	1033
61803	1034
62838	1035
60662	1036
196882	1037
236752	1038
197430	1039
235891	1040
60568	1041
62359	1042
60420	1043
61710	1044
62924	1045
197395	1046
60570	1047
60571	1048
60906	1049
58685	1050
196434	1051
235957	1052
61490	1053
62524	1054
58690	1055
60793	1056
60907	1057
61086	1058
58692	1059
63101	1060
62989	1061
61491	1062
63327	1063
59552	1064
58694	1065
61087	1066
60019	1067
60021	1068
62357	1069
197271	1070
60022	1071
58696	1072
61486	1073
58697	1074
63321	1075
62916	1076
61648	1077
60023	1078
62917	1079
197393	1080
235963	1081
63097	1082
197442	1083
236791	1084
58698	1085
58699	1086
59948	1087
196737	1088
236449	1089
236767	1090
235962	1091
236448	1092
60020	1093
58695	1094
60419	1095
61485	1096
61879	1097
197165	1098
236556	1099
58693	1100
61492	1101
59553	1102
60421	1103
63165	1104
197461	1105
236678	1106
57981	1107
196273	1108
236436	1109
64773	1110
63569	1111
197549	1112
235961	1113
236815	1114
58691	1115
196435	1116
236382	1117
236381	1118
60661	1119
196881	1120
235960	1121
58686	1122
58687	1123
61314	1124
63477	1125
197524	1126
235959	1127
58688	1128
62925	1129
197396	1130
235958	1131
62926	1132
62360	1133
58689	1134
63326	1135
61085	1136
196972	1137
236768	1138
236420	1139
236643	1140
236365	1141
60569	1142
59551	1143
62523	1144
63068	1145
58245	1146
64308	1147
197730	1148
236332	1149
236497	1150
197014	1151
197450	1152
197281	1153
61084	1154
196971	1155
235943	1156
60252	1157
59544	1158
63324	1159
197498	1160
236708	1161
62521	1162
197309	1163
60087	1164
61488	1165
61881	1166
58625	1167
196422	1168
236451	1169
59542	1170
196647	1171
236218	1172
236199	1173
236450	1174
59505	1175
63099	1176
59506	1177
59554	1178
196648	1179
63100	1180
61651	1181
197104	1182
235942	1183
58620	1184
59724	1185
59873	1186
58621	1187
196421	1188
236642	1189
196633	1190
197497	1191
62921	1192
64838	1193
60024	1194
196752	1195
235941	1196
61080	1197
61081	1198
61649	1199
58619	1200
196420	1201
235940	1202
196938	1203
189280	1204
41443	1205
33287	1206
25968	1207
45773	1208
27019	1209
37242	1210
39532	1211
191922	1212
183817	1213
229901	1214
186344	1215
223713	1216
223405	1217
45743	1218
45744	1219
193571	1220
20359	1221
187168	1222
25182	1223
306	1224
13483	1225
11511	1226
22327	1227
41156	1228
22222	1229
28977	1230
35719	1231
41157	1232
41330	1233
29858	1234
5741	1235
20360	1236
18609	1237
46206	1238
31795	1239
18608	1240
3908	1241
31757	1242
45745	1243
7628	1244
33163	1245
33162	1246
2136	1247
45748	1248
30363	1249
25884	1250
38482	1251
33164	1252
7629	1253
14934	1254
37183	1255
28980	1256
34475	1257
37184	1258
27553	1259
41332	1260
24055	1261
3100	1262
34425	1263
16775	1264
39927	1265
44175	1266
25885	1267
16769	1268
20362	1269
30300	1270
22223	1271
11513	1272
9566	1273
27620	1274
18610	1275
8811	1276
40133	1277
10447	1278
4698	1279
27714	1280
46207	1281
30334	1282
39968	1283
22224	1284
18611	1285
44179	1286
5756	1287
37187	1288
2138	1289
33	1290
35724	1291
9567	1292
39969	1293
33529	1294
9568	1295
39970	1296
43311	1297
31801	1298
37190	1299
41334	1300
38484	1301
35811	1302
30367	1303
37191	1304
35727	1305
20364	1306
30368	1307
37192	1308
30335	1309
7510	1310
4770	1311
8975	1312
13627	1313
32618	1314
16665	1315
22486	1316
10455	1317
30472	1318
34785	1319
36047	1320
45272	1321
11894	1322
42385	1323
44146	1324
46188	1325
44145	1326
42663	1327
45845	1328
42664	1329
45271	1330
8102	1331
20235	1332
31697	1333
44836	1334
3442	1335
5295	1336
40965	1337
38165	1338
18226	1339
32816	1340
42225	1341
43090	1342
1709	1343
12742	1344
3438	1345
3441	1346
39588	1347
36191	1348
46552	1349
28674	1350
46073	1351
35314	1352
21627	1353
16310	1354
10965	1355
36797	1356
3365	1357
23617	1358
44804	1359
19950	1360
14441	1361
28609	1362
31829	1363
31832	1364
42526	1365
35669	1366
42051	1367
19586	1368
26580	1369
25014	1370
3381	1371
6977	1372
31195	1373
28717	1374
23351	1375
21950	1376
13114	1377
17565	1378
34346	1379
24790	1380
26226	1381
28721	1382
13115	1383
28616	1384
27174	1385
32814	1386
18229	1387
32815	1388
45637	1389
21758	1390
42227	1391
27172	1392
14512	1393
42228	1394
36857	1395
43992	1396
46105	1397
29518	1398
36856	1399
6532	1400
39053	1401
3449	1402
35420	1403
3447	1404
40799	1405
27171	1406
43097	1407
11114	1408
41011	1409
23690	1410
5369	1411
5370	1412
5212	1413
41010	1414
41013	1415
38222	1416
25498	1417
44001	1418
12748	1419
34074	1420
35426	1421
19951	1422
30053	1423
1641	1424
9079	1425
45615	1426
12668	1427
35315	1428
27089	1429
43956	1430
35316	1431
40911	1432
25353	1433
38153	1434
37606	1435
28500	1436
8945	1437
32480	1438
36222	1439
788	1440
27107	1441
10658	1442
43402	1443
5847	1444
18017	1445
31831	1446
12761	1447
13798	1448
26224	1449
23350	1450
24016	1451
23349	1452
29266	1453
30531	1454
27589	1455
14647	1456
38747	1457
8438	1458
32265	1459
11555	1460
41311	1461
35530	1462
27588	1463
35533	1464
21949	1465
34343	1466
21946	1467
2700	1468
18962	1469
6970	1470
13109	1471
5628	1472
24792	1473
27591	1474
13110	1475
27691	1476
2701	1477
18963	1478
16104	1479
38745	1480
20488	1481
21947	1482
35531	1483
21948	1484
6974	1485
23415	1486
7764	1487
2643	1488
17271	1489
16375	1490
2641	1491
32811	1492
3443	1493
39590	1494
9096	1495
36864	1496
18237	1497
38220	1498
14519	1499
5368	1500
43104	1501
46555	1502
25424	1503
44838	1504
43092	1505
28621	1506
44837	1507
7230	1508
184120	1509
184121	1510
46383	1511
1723	1512
2895	1513
45916	1514
32386	1515
37747	1516
45421	1517
26496	1518
2896	1519
12142	1520
13894	1521
10412	1522
34909	1523
13895	1524
4725	1525
39638	1526
45422	1527
45646	1528
11124	1529
41023	1530
19948	1531
30051	1532
34067	1533
46560	1534
30294	1535
38215	1536
43101	1537
43102	1538
18232	1539
16307	1540
11431	1541
9168	1542
36860	1543
39631	1544
11043	1545
44865	1546
9170	1547
3451	1548
44864	1549
7241	1550
28906	1551
5378	1552
14524	1553
3521	1554
13916	1555
44003	1556
3456	1557
9253	1558
31451	1559
41014	1560
11115	1561
31450	1562
9177	1563
36908	1564
28668	1565
28667	1566
36853	1567
3444	1568
36852	1569
34076	1570
43124	1571
44002	1572
45643	1573
16403	1574
45642	1575
32518	1576
16393	1577
1712	1578
43990	1579
1640	1580
23691	1581
32818	1582
13179	1583
20012	1584
187052	1585
14520	1586
9828	1587
7305	1588
34011	1589
12669	1590
43057	1591
43957	1592
5216	1593
10967	1594
42193	1595
40913	1596
32765	1597
36801	1598
29987	1599
27167	1600
29985	1601
18153	1602
9081	1603
34010	1604
45619	1605
29986	1606
32764	1607
35317	1608
42192	1609
39572	1610
10968	1611
5220	1612
5219	1613
20302	1614
18604	1615
186742	1616
3367	1617
21678	1618
187464	1619
21630	1620
1721	1621
182855	1622
42418	1623
31349	1624
37291	1625
191396	1626
224879	1627
223649	1628
189853	1629
223774	1630
36800	1631
10969	1632
44830	1633
193322	1634
28973	1635
189245	1636
7302	1637
184139	1638
24693	1639
9886	1640
35671	1641
27242	1642
12824	1643
18301	1644
44007	1645
3523	1646
30097	1647
43128	1648
30096	1649
27241	1650
1724	1651
46538	1652
45624	1653
32869	1654
34432	1655
16778	1656
31752	1657
24131	1658
3905	1659
34434	1660
2134	1661
30355	1662
43303	1663
14930	1664
25883	1665
11509	1666
30356	1667
27549	1668
24133	1669
39962	1670
18605	1671
35714	1672
30357	1673
38480	1674
7621	1675
13153	1676
30358	1677
14931	1678
45740	1679
7623	1680
16780	1681
303	1682
39963	1683
42420	1684
43305	1685
46201	1686
11510	1687
17355	1688
186448	1689
6987	1690
35717	1691
20303	1692
18606	1693
7624	1694
7163	1695
30361	1696
46202	1697
18607	1698
10952	1699
304	1700
14933	1701
13154	1702
24134	1703
31754	1704
45741	1705
39964	1706
31755	1707
24135	1708
37181	1709
41331	1710
45746	1711
20361	1712
24136	1713
33160	1714
5750	1715
35720	1716
3909	1717
43309	1718
28978	1719
189246	1720
23362	1721
5751	1722
45635	1723
193540	1724
3596	1725
44176	1726
14935	1727
44180	1728
37188	1729
33166	1730
42425	1731
20363	1732
13156	1733
11514	1734
9569	1735
2139	1736
38483	1737
30365	1738
22225	1739
41333	1740
44181	1741
35725	1742
31802	1743
14991	1744
39971	1745
2142	1746
33171	1747
5470	1748
183735	1749
28585	1750
26597	1751
42427	1752
16784	1753
22227	1754
14992	1755
185895	1756
310	1757
6635	1758
41336	1759
41337	1760
2794	1761
16462	1762
914	1763
3729	1764
6127	1765
19998	1766
7074	1767
7908	1768
23520	1769
16519	1770
2795	1771
38488	1772
2201	1773
31804	1774
41341	1775
39973	1776
11330	1777
19999	1778
19209	1779
20805	1780
24141	1781
3961	1782
16785	1783
9573	1784
37193	1785
20369	1786
1900	1787
3457	1788
14866	1789
185860	1790
14867	1791
30507	1792
11550	1793
31887	1794
14865	1795
6653	1796
40754	1797
19655	1798
30506	1799
31888	1800
30505	1801
26136	1802
1736	1803
4990	1804
33073	1805
38177	1806
35677	1807
35676	1808
16481	1809
186242	1810
44703	1811
22939	1812
21254	1813
42062	1814
22941	1815
31891	1816
31893	1817
27907	1818
22942	1819
31890	1820
40761	1821
8253	1822
30510	1823
34327	1824
34328	1825
9895	1826
21259	1827
42064	1828
42063	1829
16482	1830
8255	1831
33078	1832
6654	1833
18086	1834
21258	1835
18087	1836
4994	1837
29187	1838
43836	1839
33077	1840
40762	1841
34329	1842
26141	1843
6655	1844
36884	1845
40760	1846
39445	1847
6656	1848
9896	1849
42065	1850
25511	1851
27906	1852
188979	1853
19657	1854
4992	1855
5384	1856
3910	1857
308	1858
2135	1859
27552	1860
15042	1861
16109	1862
7243	1863
1357	1864
11037	1865
30015	1866
18236	1867
45634	1868
38210	1869
11110	1870
35376	1871
46100	1872
28666	1873
34062	1874
21697	1875
15001	1876
23681	1877
39977	1878
18667	1879
22286	1880
187627	1881
27926	1882
27415	1883
188858	1884
46061	1885
39978	1886
18183	1887
3966	1888
22937	1889
7634	1890
13250	1891
314	1892
30500	1893
1732	1894
14859	1895
30415	1896
33067	1897
11544	1898
22936	1899
39442	1900
45527	1901
22938	1902
1733	1903
31876	1904
13159	1905
35673	1906
42105	1907
3391	1908
37950	1909
8200	1910
44699	1911
44698	1912
39981	1913
39441	1914
27899	1915
13249	1916
368	1917
36876	1918
1731	1919
27627	1920
11518	1921
9089	1922
23620	1923
43318	1924
5286	1925
43964	1926
22289	1927
1707	1928
27097	1929
16388	1930
46081	1931
38160	1932
13223	1933
44831	1934
36848	1935
14448	1936
3968	1937
18671	1938
35761	1939
43336	1940
46219	1941
20374	1942
24350	1943
3970	1944
13252	1945
42058	1946
21773	1947
42928	1948
21182	1949
40750	1950
8201	1951
5817	1952
43831	1953
33070	1954
42059	1955
35675	1956
39643	1957
36878	1958
24625	1959
46569	1960
44894	1961
24058	1962
5746	1963
25880	1964
22213	1965
3900	1966
3371	1967
22215	1968
45060	1969
42412	1970
38440	1971
44825	1972
35710	1973
27546	1974
30351	1975
45735	1976
5747	1977
39928	1978
14925	1979
46203	1980
43308	1981
39965	1982
305	1983
21346	1984
14225	1985
26291	1986
42998	1987
32	1988
31756	1989
37182	1990
1899	1991
39966	1992
307	1993
30362	1994
189593	1995
33161	1996
27551	1997
188886	1998
223648	1999
223755	2000
188887	2001
229808	2002
14926	2003
45736	2004
20300	2005
25881	2006
37149	2007
22217	2008
45061	2009
38477	2010
28972	2011
254	2012
38481	2013
191683	2014
230940	2015
22221	2016
27550	2017
28976	2018
43306	2019
44174	2020
30034	2021
189516	2022
233851	2023
233378	2024
43307	2025
192951	2026
224117	2027
229807	2028
228668	2029
224113	2030
230125	2031
228667	2032
228286	2033
28971	2034
189244	2035
228285	2036
230124	2037
42413	2038
192724	2039
232085	2040
22216	2041
32507	2042
18711	2043
33117	2044
13150	2045
46197	2046
193685	2047
233717	2048
230929	2049
22214	2050
187603	2051
233797	2052
5816	2053
183807	2054
225252	2055
46218	2056
1953	2057
9635	2058
33176	2059
42453	2060
15003	2061
9636	2062
25887	2063
44185	2064
34480	2065
25889	2066
7636	2067
45069	2068
193404	2069
226033	2070
34481	2071
20373	2072
29032	2073
189261	2074
231211	2075
231210	2076
193173	2077
225615	2078
226032	2079
230659	2080
22287	2081
187628	2082
224980	2083
183985	2084
45747	2085
28979	2086
31758	2087
189957	2088
6126	2089
12122	2090
21611	2091
134	2092
20813	2093
23518	2094
7906	2095
24421	2096
8762	2097
25337	2098
7907	2099
19206	2100
135	2101
17356	2102
19207	2103
5358	2104
3675	2105
15565	2106
16460	2107
19208	2108
44177	2109
3960	2110
44178	2111
35722	2112
13155	2113
27618	2114
39967	2115
7631	2116
31799	2117
18612	2118
16782	2119
9570	2120
37189	2121
30366	2122
16783	2123
33167	2124
16512	2125
186251	2126
5947	2127
336	2128
9571	2129
35810	2130
22226	2131
2140	2132
24138	2133
14993	2134
41338	2135
33172	2136
30369	2137
45749	2138
30413	2139
46208	2140
43312	2141
2143	2142
42428	2143
38485	2144
22228	2145
9572	2146
27622	2147
14994	2148
41159	2149
20865	2150
187280	2151
26852	2152
6905	2153
28983	2154
4612	2155
3962	2156
32511	2157
18959	2158
35812	2159
5948	2160
44182	2161
46210	2162
31805	2163
27623	2164
39974	2165
43313	2166
18614	2167
28984	2168
44183	2169
193172	2170
29028	2171
43314	2172
17357	2173
25338	2174
19210	2175
137	2176
11331	2177
17358	2178
16520	2179
11333	2180
26094	2181
13158	2182
43315	2183
3964	2184
22229	2185
46212	2186
22284	2187
18666	2188
29027	2189
3101	2190
4613	2191
37195	2192
46213	2193
9633	2194
34478	2195
36831	2196
8813	2197
8814	2198
30416	2199
42430	2200
29031	2201
41160	2202
192360	2203
7635	2204
15002	2205
22369	2206
187645	2207
30493	2208
189614	2209
45067	2210
193403	2211
39979	2212
16931	2213
186347	2214
2282	2215
29151	2216
189291	2217
30417	2218
9244	2219
184563	2220
8197	2221
5758	2222
33177	2223
15004	2224
46220	2225
35762	2226
22290	2227
35763	2228
13224	2229
11519	2230
27628	2231
35764	2232
46221	2233
38493	2234
25888	2235
43337	2236
3969	2237
24146	2238
46222	2239
18672	2240
16789	2241
27629	2242
29033	2243
43338	2244
44186	2245
38495	2246
42455	2247
7696	2248
46198	2249
24059	2250
38441	2251
45734	2252
7355	2253
282	2254
16509	2255
40130	2256
25179	2257
39024	2258
27923	2259
10288	2260
10289	2261
3099	2262
25180	2263
11447	2264
14924	2265
41288	2266
9562	2267
39929	2268
42415	2269
27547	2270
3901	2271
22149	2272
38478	2273
296	2274
45737	2275
30352	2276
13151	2277
22218	2278
46200	2279
11448	2280
7618	2281
5748	2282
16777	2283
42416	2284
192725	2285
39930	2286
297	2287
30353	2288
33118	2289
45738	2290
24060	2291
14927	2292
42417	2293
16373	2294
35808	2295
17962	2296
334	2297
35809	2298
16510	2299
15037	2300
17963	2301
1671	2302
25183	2303
32509	2304
16511	2305
39026	2306
9565	2307
7627	2308
5755	2309
37185	2310
37186	2311
33165	2312
12123	2313
136	2314
13050	2315
23519	2316
913	2317
10314	2318
16483	2319
45537	2320
42931	2321
34331	2322
42932	2323
6657	2324
33081	2325
44724	2326
4847	2327
9894	2328
184713	2329
33080	2330
1742	2331
45536	2332
1743	2333
4995	2334
45538	2335
39446	2336
19658	2337
30511	2338
9892	2339
31885	2340
9891	2341
33072	2342
11547	2343
21253	2344
11548	2345
34325	2346
35678	2347
31886	2348
34157	2349
27902	2350
45533	2351
45532	2352
38175	2353
38176	2354
30504	2355
13255	2356
1735	2357
14857	2358
43829	2359
16418	2360
26131	2361
39440	2362
33065	2363
34322	2364
45524	2365
6647	2366
33064	2367
31836	2368
11543	2369
3386	2370
26132	2371
30498	2372
42054	2373
11377	2374
16419	2375
26920	2376
20367	2377
187173	2378
20366	2379
14998	2380
16786	2381
11517	2382
38489	2383
11332	2384
18212	2385
41342	2386
29029	2387
7075	2388
16521	2389
15566	2390
14999	2391
20370	2392
14588	2393
45065	2394
45751	2395
39975	2396
16787	2397
7633	2398
1870	2399
18213	2400
22605	2401
26095	2402
6129	2403
973	2404
1871	2405
33175	2406
13051	2407
2796	2408
7909	2409
14820	2410
15005	2411
40091	2412
192083	2413
43356	2414
192959	2415
42454	2416
45752	2417
74312	2418
74061	2419
71648	2420
199512	2421
74062	2422
74313	2423
71641	2424
199507	2425
71642	2426
199508	2427
74314	2428
71643	2429
199509	2430
74315	2431
71644	2432
199510	2433
70371	2434
199236	2435
71645	2436
199511	2437
239448	2438
72359	2439
199654	2440
223658	2441
199655	2442
73652	2443
199902	2444
73653	2445
74060	2446
73185	2447
70891	2448
70370	2449
74311	2450
71637	2451
71638	2452
71639	2453
199505	2454
34428	2455
24061	2456
13152	2457
24132	2458
3906	2459
35200	2460
190873	2461
24291	2462
188107	2463
231225	2464
68055	2465
198647	2466
66112	2467
68698	2468
68056	2469
198648	2470
68057	2471
68558	2472
69814	2473
65995	2474
65996	2475
68058	2476
68414	2477
198735	2478
69133	2479
68059	2480
66906	2481
66907	2482
67932	2483
67933	2484
69446	2485
65467	2486
65468	2487
69447	2488
69128	2489
69807	2490
69448	2491
69129	2492
68549	2493
69449	2494
68550	2495
68551	2496
65612	2497
69450	2498
68553	2499
69808	2500
69451	2501
69809	2502
65568	2503
67405	2504
65569	2505
67406	2506
68411	2507
68696	2508
