1,55,13800,24700,10000,SE_2
2,42,13800,24700,10000,SE_3
3,12,13800,24700,10000,SE_4
4,33,13800,24700,10000,SE_5
5,21,13800,24700,10000,SE_6
6,12,13800,24700,10000,SE_7
7,57,13800,24700,10000,SE_8
8,88,13800,24700,10000,SE_9
9,97,13800,24700,10000,SE_10
10,100,13800,24700,10000,SE_11
