1;1;10142;10143;3;105.80136;0.02000
1;4;10201;-1;1;7.63737;0.02000
1;4;10201;-1;2;7.69254;0.02000
1;4;10201;-1;3;7.69809;0.02000
1;4;10202;-1;1;7.92377;0.02000
1;4;10202;-1;2;7.93293;0.02000
1;4;10202;-1;3;7.93865;0.02000
1;0;10201;10202;1;229.71508;0.02000
1;0;10201;10202;2;206.99662;0.02000
1;0;10201;10202;3;190.89519;0.02000
1;1;10201;10202;1;98.64591;0.02000
1;1;10201;10202;2;88.88869;0.02000
1;1;10201;10202;3;82.45773;0.02000
1;4;10547;-1;1;7.66469;0.02000
1;4;10547;-1;2;7.72054;0.02000
1;4;10547;-1;3;7.76261;0.02000
1;4;10548;-1;1;7.90421;0.02000
1;4;10548;-1;2;7.96180;0.02000
1;4;10548;-1;3;7.95668;0.02000
1;0;10547;10548;1;66.12555;0.02000
1;0;10547;10548;2;64.30447;0.02000
1;0;10547;10548;3;41.02043;0.02000
1;1;10547;10548;1;28.56750;0.02000
1;1;10547;10548;2;27.69718;0.02000
1;1;10547;10548;3;17.92434;0.02000
1;4;12076;-1;1;7.96743;0.01000
1;4;12076;-1;2;7.96743;0.01000
1;4;12076;-1;3;7.96743;0.01000
1;5;12076;-1;1;0.00000;0.01000
1;5;12076;-1;2;-120.00000;0.01000
1;5;12076;-1;3;120.00000;0.01000
1;0;12076;12077;1;386.73658;0.02000
1;0;12076;12077;2;365.51508;0.02000
1;0;12076;12077;3;366.53340;0.02000
1;1;12076;12077;1;164.74909;0.02000
1;1;12076;12077;2;155.70877;0.02000
1;1;12076;12077;3;156.14257;0.02000
1;4;12265;-1;1;7.76070;0.02000
1;4;12265;-1;2;7.78845;0.02000
1;4;12265;-1;3;7.76876;0.02000
1;4;12266;-1;1;7.90621;0.02000
1;4;12266;-1;2;7.93448;0.02000
1;4;12266;-1;3;7.91443;0.02000
1;0;12265;12266;1;154.30933;0.02000
1;0;12265;12266;2;142.19584;0.02000
1;0;12265;12266;3;145.43060;0.02000
1;1;12265;12266;1;63.72843;0.02000
1;1;12265;12266;2;59.09970;0.02000
1;1;12265;12266;3;60.51576;0.02000
1;4;12463;-1;1;7.70057;0.02000
1;4;12463;-1;2;7.75016;0.02000
1;4;12463;-1;3;7.71844;0.02000
1;4;12464;-1;1;7.94121;0.02000
1;4;12464;-1;2;7.94392;0.02000
1;4;12464;-1;3;7.91140;0.02000
1;0;12463;12464;1;137.18940;0.02000
1;0;12463;12464;2;129.88712;0.02000
1;0;12463;12464;3;131.71540;0.02000
1;1;12463;12464;1;56.92624;0.02000
1;1;12463;12464;2;54.32389;0.02000
1;1;12463;12464;3;55.19997;0.02000
1;4;14215;-1;1;7.96743;0.01000
1;4;14215;-1;2;7.96743;0.01000
1;4;14215;-1;3;7.96743;0.01000
1;5;14215;-1;1;0.00000;0.01000
1;5;14215;-1;2;-120.00000;0.01000
1;5;14215;-1;3;120.00000;0.01000
1;0;14215;14216;1;207.79000;0.02000
1;0;14215;14216;2;176.70000;0.02000
1;0;14215;14216;3;192.03000;0.02000
1;1;14215;14216;1;88.51817;0.02000
1;1;14215;14216;2;75.27388;0.02000
1;1;14215;14216;3;81.80444;0.02000
1;4;15714;-1;1;7.96743;0.01000
1;4;15714;-1;2;7.96743;0.01000
1;4;15714;-1;3;7.96743;0.01000
1;5;15714;-1;1;0.00000;0.01000
1;5;15714;-1;2;-120.00000;0.01000
1;5;15714;-1;3;120.00000;0.01000
1;0;15714;15715;1;358.51025;0.02000
1;0;15714;15715;2;286.86844;0.02000
1;0;15714;15715;3;325.42350;0.02000
1;1;15714;15715;1;152.72473;0.02000
1;1;15714;15715;2;122.20544;0.02000
1;1;15714;15715;3;138.62983;0.02000
1;0;15714;15715;1;358.51025;0.02000
1;0;15714;15715;2;286.86844;0.02000
1;0;15714;15715;3;325.42350;0.02000
1;1;15714;15715;1;152.72473;0.02000
1;1;15714;15715;2;122.20544;0.02000
1;1;15714;15715;3;138.62983;0.02000
1;4;16150;-1;1;7.73770;0.02000
1;4;16150;-1;2;7.85489;0.02000
1;4;16150;-1;3;7.71412;0.02000
1;4;16151;-1;1;7.93115;0.02000
1;4;16151;-1;2;7.90399;0.02000
1;4;16151;-1;3;7.90697;0.02000
1;0;16150;16151;1;100.73915;0.02000
1;0;16150;16151;2;60.03106;0.02000
1;0;16150;16151;3;87.49350;0.02000
1;1;16150;16151;1;41.82605;0.02000
1;1;16150;16151;2;25.67488;0.02000
1;1;16150;16151;3;37.21009;0.02000
1;4;18114;-1;1;7.96743;0.01000
1;4;18114;-1;2;7.96743;0.01000
1;4;18114;-1;3;7.96743;0.01000
1;5;18114;-1;1;0.00000;0.01000
1;5;18114;-1;2;-120.00000;0.01000
1;5;18114;-1;3;120.00000;0.01000
1;0;18114;18115;1;1328.55000;0.02000
1;0;18114;18115;2;1293.83000;0.02000
1;0;18114;18115;3;1296.24000;0.02000
1;1;18114;18115;1;565.95993;0.02000
1;1;18114;18115;2;551.16927;0.02000
1;1;18114;18115;3;552.19593;0.02000
1;4;19608;-1;1;7.96743;0.01000
1;4;19608;-1;2;7.96743;0.01000
1;4;19608;-1;3;7.96743;0.01000
1;5;19608;-1;1;0.00000;0.01000
1;5;19608;-1;2;-120.00000;0.01000
1;5;19608;-1;3;120.00000;0.01000
1;0;19608;19609;1;231.64040;0.02000
1;0;19608;19609;2;121.60083;0.02000
1;0;19608;19609;3;186.13423;0.02000
1;1;19608;19609;1;98.67840;0.02000
1;1;19608;19609;2;51.80174;0.02000
1;1;19608;19609;3;79.29285;0.02000
1;4;19757;-1;1;7.71766;0.02000
1;4;19757;-1;2;7.86625;0.02000
1;4;19757;-1;3;7.74882;0.02000
1;4;19758;-1;1;7.91060;0.02000
1;4;19758;-1;2;7.91542;0.02000
1;4;19758;-1;3;7.94254;0.02000
1;0;19757;19758;1;138.23923;0.02000
1;0;19757;19758;2;72.61897;0.02000
1;0;19757;19758;3;102.67276;0.02000
1;1;19757;19758;1;58.74758;0.02000
1;1;19757;19758;2;31.25667;0.02000
1;1;19757;19758;3;44.28790;0.02000
1;4;19971;-1;1;7.65431;0.02000
1;4;19971;-1;2;7.82192;0.02000
1;4;19971;-1;3;7.71761;0.02000
1;4;19972;-1;1;7.94134;0.02000
1;4;19972;-1;2;7.91969;0.02000
1;4;19972;-1;3;7.95879;0.02000
1;0;19971;19972;1;89.67517;0.02000
1;0;19971;19972;2;32.75159;0.02000
1;0;19971;19972;3;69.85824;0.02000
1;1;19971;19972;1;37.98030;0.02000
1;1;19971;19972;2;14.25527;0.02000
1;1;19971;19972;3;30.54275;0.02000
1;4;21839;-1;1;7.96743;0.01000
1;4;21839;-1;2;7.96743;0.01000
1;4;21839;-1;3;7.96743;0.01000
1;5;21839;-1;1;0.00000;0.01000
1;5;21839;-1;2;-120.00000;0.01000
1;5;21839;-1;3;120.00000;0.01000
1;0;21839;21840;1;295.38714;0.02000
1;0;21839;21840;2;255.14634;0.02000
1;0;21839;21840;3;240.02976;0.02000
1;1;21839;21840;1;125.83440;0.02000
1;1;21839;21840;2;108.69189;0.02000
1;1;21839;21840;3;102.25225;0.02000
1;4;21952;-1;1;7.79444;0.02000
1;4;21952;-1;2;7.83960;0.02000
1;4;21952;-1;3;7.82981;0.02000
1;4;21953;-1;1;7.94058;0.02000
1;4;21953;-1;2;7.93760;0.02000
1;4;21953;-1;3;7.92768;0.02000
1;0;21952;21953;1;145.77339;0.02000
1;0;21952;21953;2;120.34055;0.02000
1;0;21952;21953;3;116.12636;0.02000
1;1;21952;21953;1;61.65928;0.02000
1;1;21952;21953;2;51.05580;0.02000
1;1;21952;21953;3;49.50297;0.02000
1;4;22008;-1;1;7.81979;0.02000
1;4;22008;-1;2;7.84820;0.02000
1;4;22008;-1;3;7.82934;0.02000
1;4;22009;-1;1;7.91754;0.02000
1;4;22009;-1;2;7.94630;0.02000
1;4;22009;-1;3;7.92720;0.02000
1;0;22008;22009;1;119.15350;0.02000
1;0;22008;22009;2;96.34737;0.02000
1;0;22008;22009;3;97.87332;0.02000
1;1;22008;22009;1;50.49842;0.02000
1;1;22008;22009;2;41.00625;0.02000
1;1;22008;22009;3;41.94154;0.02000
1;4;24689;-1;1;7.96743;0.01000
1;4;24689;-1;2;7.96743;0.01000
1;4;24689;-1;3;7.96743;0.01000
1;5;24689;-1;1;0.00000;0.01000
1;5;24689;-1;2;-120.00000;0.01000
1;5;24689;-1;3;120.00000;0.01000
1;0;24689;24690;1;520.17600;0.02000
1;0;24689;24690;2;358.12913;0.02000
1;0;24689;24690;3;516.08375;0.02000
1;1;24689;24690;1;221.59405;0.02000
1;1;24689;24690;2;152.56237;0.02000
1;1;24689;24690;3;219.85076;0.02000
1;4;25079;-1;1;7.81356;0.02000
1;4;25079;-1;2;7.87433;0.02000
1;4;25079;-1;3;7.67831;0.02000
1;4;25080;-1;1;7.91122;0.02000
1;4;25080;-1;2;7.92354;0.02000
1;4;25080;-1;3;7.91825;0.02000
1;0;25079;25080;1;483.80025;0.02000
1;0;25079;25080;2;330.56551;0.02000
1;0;25079;25080;3;473.47503;0.02000
1;1;25079;25080;1;193.78347;0.02000
1;1;25079;25080;2;141.54509;0.02000
1;1;25079;25080;3;195.05815;0.02000
