128;0.99512050;0.99516310;0.99509022;-0.26616921;-120.26165229;119.73653469;
129;0.99507659;0.99511960;0.99504598;-0.26839548;-120.26383421;119.73433550;
130;0.99501687;0.99506042;0.99498581;-0.27142243;-120.26680084;119.73134538;
131;0.99496100;0.99500454;0.99492993;-0.27422588;-120.26960391;119.72854200;
132;0.99495498;0.99499852;0.99492391;-0.27452865;-120.26990665;119.72823923;
133;0.99491731;0.99496085;0.99488625;-0.27462541;-120.27000322;119.72814258;
134;0.99491731;0.99496085;0.99488625;-0.27462541;-120.27000322;119.72814258;
135;0.99487986;0.99492339;0.99484879;-0.27472074;-120.27009837;119.72804735;
136;0.99487986;0.99492339;0.99484879;-0.27472074;-120.27009837;119.72804735;
137;0.99496100;0.99500454;0.99492993;-0.27422588;-120.26960391;119.72854200;
138;0.99501586;0.99505966;0.99498459;-0.27148731;-120.26683794;119.73129754;
139;0.99501446;0.99505860;0.99498289;-0.27157789;-120.26688975;119.73123074;
140;0.99501357;0.99505794;0.99498182;-0.27163476;-120.26692227;119.73118881;
141;0.99501308;0.99505757;0.99498123;-0.27166620;-120.26694025;119.73116563;
142;0.99501243;0.99505708;0.99498045;-0.27170777;-120.26696402;119.73113497;
143;0.99501105;0.99505604;0.99497878;-0.27179700;-120.26701506;119.73106917;
144;0.99500995;0.99505522;0.99497746;-0.27186729;-120.26705526;119.73101734;
145;0.99500995;0.99505522;0.99497746;-0.27186729;-120.26705526;119.73101734;
146;0.99500853;0.99505415;0.99497574;-0.27195880;-120.26710760;119.73094985;
147;0.99500675;0.99505282;0.99497359;-0.27207310;-120.26717297;119.73086556;
148;0.99500520;0.99505165;0.99497172;-0.27217285;-120.26723002;119.73079200;
149;0.99500348;0.99505036;0.99496964;-0.27228321;-120.26729314;119.73071061;
150;0.99500223;0.99504943;0.99496810;-0.27236521;-120.26733817;119.73065075;
151;0.99500144;0.99504885;0.99496714;-0.27241648;-120.26736632;119.73061333;
152;0.99500043;0.99504815;0.99496586;-0.27248532;-120.26740008;119.73056549;
153;0.99499901;0.99504717;0.99496406;-0.27258165;-120.26744732;119.73049856;
154;0.99499758;0.99504617;0.99496224;-0.27267920;-120.26749518;119.73043076;
155;0.99499670;0.99504556;0.99496112;-0.27273935;-120.26752468;119.73038896;
156;0.99499527;0.99504469;0.99495920;-0.27284365;-120.26756530;119.73032280;
157;0.99499418;0.99504403;0.99495773;-0.27292387;-120.26759655;119.73027190;
158;0.99499310;0.99504338;0.99495628;-0.27300266;-120.26762724;119.73022191;
159;0.99499194;0.99504268;0.99495472;-0.27308724;-120.26766019;119.73016825;
160;0.99499090;0.99504200;0.99495343;-0.27315817;-120.26769427;119.73012175;
161;0.99498639;0.99503907;0.99494785;-0.27346379;-120.26784106;119.72992139;
162;0.99498563;0.99503857;0.99494691;-0.27351570;-120.26786600;119.72988736;
163;0.99498269;0.99503672;0.99494325;-0.27349067;-120.26782822;119.72992473;
164;0.99498006;0.99503507;0.99493997;-0.27346829;-120.26779441;119.72995816;
165;0.99497718;0.99503326;0.99493638;-0.27344376;-120.26775738;119.72999478;
166;0.99497718;0.99503326;0.99493638;-0.27344376;-120.26775738;119.72999478;
